Date,Open,High,Low,Close,Adj Close,Volume
1985-05-21,0.735,0.7233,0.7233,0.7233,0.7233,0.0
1985-05-22,0.7233,0.725,0.725,0.725,0.725,0.0
1985-05-23,0.725,0.7193,0.7193,0.7193,0.7193,0.0
1985-05-24,0.7193,0.7203,0.7203,0.7203,0.7203,0.0
1985-05-28,0.7203,0.7154,0.7154,0.7154,0.7154,0.0
1985-05-29,0.7154,0.7207,0.7207,0.7207,0.7207,0.0
1985-05-30,0.7207,0.7221,0.7221,0.7221,0.7221,0.0
1985-05-31,0.7221,0.7279,0.7279,0.7279,0.7279,0.0
1985-06-03,0.7279,0.7289,0.7289,0.7289,0.7289,0.0
1985-06-04,0.7289,0.7306,0.7306,0.7306,0.7306,0.0
1985-06-05,0.7306,0.7244,0.7244,0.7244,0.7244,0.0
1985-06-06,0.7244,0.728,0.728,0.728,0.728,0.0
1985-06-07,0.728,0.7231,0.7231,0.7231,0.7231,0.0
1985-06-10,0.7231,0.7177,0.7177,0.7177,0.7177,0.0
1985-06-11,0.7177,0.7217,0.7217,0.7217,0.7217,0.0
1985-06-12,0.7217,0.721,0.721,0.721,0.721,0.0
1985-06-13,0.721,0.7185,0.7185,0.7185,0.7185,0.0
1985-06-14,0.7185,0.7262,0.7262,0.7262,0.7262,0.0
1985-06-17,0.7262,0.7251,0.7251,0.7251,0.7251,0.0
1985-06-18,0.7251,0.7318,0.7318,0.7318,0.7318,0.0
1985-06-19,0.7318,0.7365,0.7365,0.7365,0.7365,0.0
1985-06-20,0.7365,0.7236,0.7236,0.7236,0.7236,0.0
1985-06-21,0.7236,0.7239,0.7239,0.7239,0.7239,0.0
1985-06-24,0.7239,0.7252,0.7252,0.7252,0.7252,0.0
1985-06-25,0.7252,0.7244,0.7244,0.7244,0.7244,0.0
1985-06-26,0.7244,0.7302,0.7302,0.7302,0.7302,0.0
1985-06-27,0.7302,0.7283,0.7283,0.7283,0.7283,0.0
1985-06-28,0.7283,0.7352,0.7352,0.7352,0.7352,0.0
1985-07-01,0.7352,0.7324,0.7324,0.7324,0.7324,0.0
1985-07-02,0.7324,0.7293,0.7293,0.7293,0.7293,0.0
1985-07-03,0.7293,0.7335,0.7335,0.7335,0.7335,0.0
1985-07-04,0.7335,0.7331,0.7331,0.7331,0.7331,0.0
1985-07-05,0.7331,0.7377,0.7377,0.7377,0.7377,0.0
1985-07-08,0.7377,0.7406,0.7406,0.7406,0.7406,0.0
1985-07-09,0.7406,0.7511,0.7511,0.7511,0.7511,0.0
1985-07-10,0.7511,0.7565,0.7565,0.7565,0.7565,0.0
1985-07-11,0.7565,0.7572,0.7572,0.7572,0.7572,0.0
1985-07-12,0.7572,0.7683,0.7683,0.7683,0.7683,0.0
1985-07-15,0.7683,0.7699,0.7699,0.7699,0.7699,0.0
1985-07-16,0.7699,0.7704,0.7704,0.7704,0.7704,0.0
1985-07-17,0.7704,0.7826,0.7826,0.7826,0.7826,0.0
1985-07-18,0.7826,0.7731,0.7731,0.7731,0.7731,0.0
1985-07-19,0.7731,0.7654,0.7654,0.7654,0.7654,0.0
1985-07-22,0.7654,0.7631,0.7631,0.7631,0.7631,0.0
1985-07-23,0.7631,0.7762,0.7762,0.7762,0.7762,0.0
1985-07-24,0.7762,0.7663,0.7663,0.7663,0.7663,0.0
1985-07-25,0.7663,0.7688,0.7688,0.7688,0.7688,0.0
1985-07-26,0.7688,0.7664,0.7664,0.7664,0.7664,0.0
1985-07-29,0.7664,0.7812,0.7812,0.7812,0.7812,0.0
1985-07-30,0.7812,0.782,0.782,0.782,0.782,0.0
1985-07-31,0.782,0.7865,0.7865,0.7865,0.7865,0.0
1985-08-01,0.7865,0.7805,0.7805,0.7805,0.7805,0.0
1985-08-02,0.7805,0.7794,0.7794,0.7794,0.7794,0.0
1985-08-05,0.7794,0.7797,0.7797,0.7797,0.7797,0.0
1985-08-06,0.7797,0.7736,0.7736,0.7736,0.7736,0.0
1985-08-07,0.7736,0.776,0.776,0.776,0.776,0.0
1985-08-08,0.776,0.7762,0.7762,0.7762,0.7762,0.0
1985-08-09,0.7762,0.7761,0.7761,0.7761,0.7761,0.0
1985-08-12,0.7761,0.7851,0.7851,0.7851,0.7851,0.0
1985-08-13,0.7851,0.7911,0.7911,0.7911,0.7911,0.0
1985-08-14,0.7911,0.7875,0.7875,0.7875,0.7875,0.0
1985-08-15,0.7875,0.7929,0.7929,0.7929,0.7929,0.0
1985-08-16,0.7929,0.7971,0.7971,0.7971,0.7971,0.0
1985-08-19,0.7971,0.7961,0.7961,0.7961,0.7961,0.0
1985-08-20,0.7961,0.7904,0.7904,0.7904,0.7904,0.0
1985-08-21,0.7904,0.7913,0.7913,0.7913,0.7913,0.0
1985-08-22,0.7913,0.8024,0.8024,0.8024,0.8024,0.0
1985-08-23,0.8024,0.8008,0.8008,0.8008,0.8008,0.0
1985-08-27,0.8008,0.7905,0.7905,0.7905,0.7905,0.0
1985-08-28,0.7905,0.7937,0.7937,0.7937,0.7937,0.0
1985-08-29,0.7937,0.7906,0.7906,0.7906,0.7906,0.0
1985-08-30,0.7906,0.7843,0.7843,0.7843,0.7843,0.0
1985-09-02,0.7843,0.7766,0.7766,0.7766,0.7766,0.0
1985-09-03,0.7766,0.7712,0.7712,0.7712,0.7712,0.0
1985-09-04,0.7712,0.7721,0.7721,0.7721,0.7721,0.0
1985-09-05,0.7721,0.7722,0.7722,0.7722,0.7722,0.0
1985-09-06,0.7722,0.7527,0.7527,0.7527,0.7527,0.0
1985-09-09,0.7527,0.7493,0.7493,0.7493,0.7493,0.0
1985-09-10,0.7493,0.7503,0.7503,0.7503,0.7503,0.0
1985-09-11,0.7503,0.7447,0.7447,0.7447,0.7447,0.0
1985-09-12,0.7447,0.7466,0.7466,0.7466,0.7466,0.0
1985-09-13,0.7466,0.7575,0.7575,0.7575,0.7575,0.0
1985-09-16,0.7575,0.7582,0.7582,0.7582,0.7582,0.0
1985-09-17,0.7582,0.7656,0.7656,0.7656,0.7656,0.0
1985-09-18,0.7656,0.7601,0.7601,0.7601,0.7601,0.0
1985-09-19,0.7601,0.7565,0.7565,0.7565,0.7565,0.0
1985-09-20,0.7565,0.7692,0.7692,0.7692,0.7692,0.0
1985-09-23,0.7692,0.8064,0.8064,0.8064,0.8064,0.0
1985-09-24,0.8064,0.8053,0.8053,0.8053,0.8053,0.0
1985-09-25,0.8053,0.8073,0.8073,0.8073,0.8073,0.0
1985-09-26,0.8073,0.8231,0.8231,0.8231,0.8231,0.0
1985-09-27,0.8231,0.8173,0.8173,0.8173,0.8173,0.0
1985-09-30,0.8173,0.8183,0.8183,0.8183,0.8183,0.0
1985-10-01,0.8183,0.8223,0.8223,0.8223,0.8223,0.0
1985-10-02,0.8223,0.8296,0.8296,0.8296,0.8296,0.0
1985-10-03,0.8296,0.8286,0.8286,0.8286,0.8286,0.0
1985-10-04,0.8286,0.8358,0.8358,0.8358,0.8358,0.0
1985-10-07,0.8358,0.8297,0.8297,0.8297,0.8297,0.0
1985-10-08,0.8297,0.8284,0.8284,0.8284,0.8284,0.0
1985-10-09,0.8284,0.8293,0.8293,0.8293,0.8293,0.0
1985-10-10,0.8293,0.8256,0.8256,0.8256,0.8256,0.0
1985-10-11,0.8256,0.8237,0.8237,0.8237,0.8237,0.0
1985-10-14,0.8237,0.8243,0.8243,0.8243,0.8243,0.0
1985-10-15,0.8243,0.8235,0.8235,0.8235,0.8235,0.0
1985-10-16,0.8235,0.8179,0.8179,0.8179,0.8179,0.0
1985-10-17,0.8179,0.8281,0.8281,0.8281,0.8281,0.0
1985-10-18,0.8281,0.8304,0.8304,0.8304,0.8304,0.0
1985-10-21,0.8304,0.8309,0.8309,0.8309,0.8309,0.0
1985-10-22,0.8309,0.8304,0.8304,0.8304,0.8304,0.0
1985-10-23,0.8304,0.8298,0.8298,0.8298,0.8298,0.0
1985-10-24,0.8298,0.827,0.827,0.827,0.827,0.0
1985-10-25,0.827,0.8283,0.8283,0.8283,0.8283,0.0
1985-10-28,0.8283,0.829,0.829,0.829,0.829,0.0
1985-10-29,0.829,0.8344,0.8344,0.8344,0.8344,0.0
1985-10-30,0.8344,0.836,0.836,0.836,0.836,0.0
1985-10-31,0.836,0.8386,0.8386,0.8386,0.8386,0.0
1985-11-01,0.8386,0.8384,0.8384,0.8384,0.8384,0.0
1985-11-04,0.8384,0.8425,0.8425,0.8425,0.8425,0.0
1985-11-05,0.8425,0.8398,0.8398,0.8398,0.8398,0.0
1985-11-06,0.8398,0.8421,0.8421,0.8421,0.8421,0.0
1985-11-07,0.8421,0.8392,0.8392,0.8392,0.8392,0.0
1985-11-08,0.8392,0.8348,0.8348,0.8348,0.8348,0.0
1985-11-11,0.8348,0.8342,0.8342,0.8342,0.8342,0.0
1985-11-12,0.8342,0.8349,0.8349,0.8349,0.8349,0.0
1985-11-13,0.8349,0.8378,0.8378,0.8378,0.8378,0.0
1985-11-14,0.8378,0.8375,0.8375,0.8375,0.8375,0.0
1985-11-15,0.8375,0.8359,0.8359,0.8359,0.8359,0.0
1985-11-18,0.8359,0.8361,0.8361,0.8361,0.8361,0.0
1985-11-19,0.8361,0.8433,0.8433,0.8433,0.8433,0.0
1985-11-20,0.8433,0.8394,0.8394,0.8394,0.8394,0.0
1985-11-21,0.8394,0.8441,0.8441,0.8441,0.8441,0.0
1985-11-22,0.8441,0.8501,0.8501,0.8501,0.8501,0.0
1985-11-25,0.8501,0.8542,0.8542,0.8542,0.8542,0.0
1985-11-26,0.8542,0.8581,0.8581,0.8581,0.8581,0.0
1985-11-27,0.8581,0.8589,0.8589,0.8589,0.8589,0.0
1985-11-28,0.8589,0.8651,0.8651,0.8651,0.8651,0.0
1985-11-29,0.8651,0.8693,0.8693,0.8693,0.8693,0.0
1985-12-02,0.8693,0.8682,0.8682,0.8682,0.8682,0.0
1985-12-03,0.8682,0.8634,0.8634,0.8634,0.8634,0.0
1985-12-04,0.8634,0.8677,0.8677,0.8677,0.8677,0.0
1985-12-05,0.8677,0.8652,0.8652,0.8652,0.8652,0.0
1985-12-06,0.8652,0.8642,0.8642,0.8642,0.8642,0.0
1985-12-09,0.8642,0.8636,0.8636,0.8636,0.8636,0.0
1985-12-10,0.8636,0.8607,0.8607,0.8607,0.8607,0.0
1985-12-11,0.8607,0.8584,0.8584,0.8584,0.8584,0.0
1985-12-12,0.8584,0.8666,0.8666,0.8666,0.8666,0.0
1985-12-13,0.8666,0.8651,0.8651,0.8651,0.8651,0.0
1985-12-16,0.8651,0.8628,0.8628,0.8628,0.8628,0.0
1985-12-17,0.8628,0.8698,0.8698,0.8698,0.8698,0.0
1985-12-18,0.8698,0.8664,0.8664,0.8664,0.8664,0.0
1985-12-19,0.8664,0.8665,0.8665,0.8665,0.8665,0.0
1985-12-20,0.8665,0.8654,0.8654,0.8654,0.8654,0.0
1985-12-23,0.8654,0.869,0.869,0.869,0.869,0.0
1985-12-24,0.869,0.8687,0.8687,0.8687,0.8687,0.0
1985-12-27,0.8687,0.8796,0.8796,0.8796,0.8796,0.0
1985-12-30,0.8796,0.8839,0.8839,0.8839,0.8839,0.0
1985-12-31,0.8839,0.8902,0.8902,0.8902,0.8902,0.0
1986-01-02,0.8902,0.8872,0.8872,0.8872,0.8872,0.0
1986-01-03,0.8872,0.8839,0.8839,0.8839,0.8839,0.0
1986-01-06,0.8839,0.8883,0.8883,0.8883,0.8883,0.0
1986-01-07,0.8883,0.8941,0.8941,0.8941,0.8941,0.0
1986-01-08,0.8941,0.8896,0.8896,0.8896,0.8896,0.0
1986-01-09,0.8896,0.8856,0.8856,0.8856,0.8856,0.0
1986-01-10,0.8856,0.8904,0.8904,0.8904,0.8904,0.0
1986-01-13,0.8904,0.8767,0.8767,0.8767,0.8767,0.0
1986-01-14,0.8767,0.8809,0.8809,0.8809,0.8809,0.0
1986-01-15,0.8809,0.8861,0.8861,0.8861,0.8861,0.0
1986-01-16,0.8861,0.8845,0.8845,0.8845,0.8845,0.0
1986-01-17,0.8845,0.8846,0.8846,0.8846,0.8846,0.0
1986-01-20,0.8846,0.8811,0.8811,0.8811,0.8811,0.0
1986-01-21,0.8811,0.888,0.888,0.888,0.888,0.0
1986-01-22,0.888,0.8932,0.8932,0.8932,0.8932,0.0
1986-01-23,0.8932,0.8886,0.8886,0.8886,0.8886,0.0
1986-01-24,0.8886,0.8968,0.8968,0.8968,0.8968,0.0
1986-01-27,0.8968,0.9051,0.9051,0.9051,0.9051,0.0
1986-01-28,0.9051,0.9068,0.9068,0.9068,0.9068,0.0
1986-01-29,0.9068,0.9108,0.9108,0.9108,0.9108,0.0
1986-01-30,0.9108,0.9139,0.9139,0.9139,0.9139,0.0
1986-01-31,0.9139,0.9098,0.9098,0.9098,0.9098,0.0
1986-02-03,0.9098,0.9079,0.9079,0.9079,0.9079,0.0
1986-02-04,0.9079,0.8992,0.8992,0.8992,0.8992,0.0
1986-02-05,0.8992,0.911,0.911,0.911,0.911,0.0
1986-02-06,0.911,0.9129,0.9129,0.9129,0.9129,0.0
1986-02-07,0.9129,0.9045,0.9045,0.9045,0.9045,0.0
1986-02-10,0.9045,0.9113,0.9113,0.9113,0.9113,0.0
1986-02-11,0.9113,0.9156,0.9156,0.9156,0.9156,0.0
1986-02-12,0.9156,0.9204,0.9204,0.9204,0.9204,0.0
1986-02-13,0.9204,0.9233,0.9233,0.9233,0.9233,0.0
1986-02-14,0.9233,0.9264,0.9264,0.9264,0.9264,0.0
1986-02-17,0.9264,0.9297,0.9297,0.9297,0.9297,0.0
1986-02-18,0.9297,0.9271,0.9271,0.9271,0.9271,0.0
1986-02-19,0.9271,0.9499,0.9499,0.9499,0.9499,0.0
1986-02-20,0.9499,0.9432,0.9432,0.9432,0.9432,0.0
1986-02-21,0.9432,0.9431,0.9431,0.9431,0.9431,0.0
1986-02-24,0.9431,0.9499,0.9499,0.9499,0.9499,0.0
1986-02-25,0.9499,0.9631,0.9631,0.9631,0.9631,0.0
1986-02-26,0.9631,0.972,0.972,0.972,0.972,0.0
1986-02-27,0.972,0.9756,0.9756,0.9756,0.9756,0.0
1986-02-28,0.9756,0.9744,0.9744,0.9744,0.9744,0.0
1986-03-03,0.9744,0.9765,0.9765,0.9765,0.9765,0.0
1986-03-04,0.9765,0.9851,0.9851,0.9851,0.9851,0.0
1986-03-05,0.9851,0.9717,0.9717,0.9717,0.9717,0.0
1986-03-06,0.9717,0.9649,0.9649,0.9649,0.9649,0.0
1986-03-07,0.9649,0.9734,0.9734,0.9734,0.9734,0.0
1986-03-10,0.9734,0.9527,0.9527,0.9527,0.9527,0.0
1986-03-11,0.9527,0.96,0.96,0.96,0.96,0.0
1986-03-12,0.96,0.9547,0.9547,0.9547,0.9547,0.0
1986-03-13,0.9547,0.948,0.948,0.948,0.948,0.0
1986-03-14,0.948,0.9611,0.9611,0.9611,0.9611,0.0
1986-03-17,0.9611,0.9676,0.9676,0.9676,0.9676,0.0
1986-03-18,0.9676,0.9667,0.9667,0.9667,0.9667,0.0
1986-03-19,0.9667,0.9616,0.9616,0.9616,0.9616,0.0
1986-03-20,0.9616,0.965,0.965,0.965,0.965,0.0
1986-03-21,0.965,0.9677,0.9677,0.9677,0.9677,0.0
1986-03-24,0.9677,0.9514,0.9514,0.9514,0.9514,0.0
1986-03-25,0.9514,0.9301,0.9301,0.9301,0.9301,0.0
1986-03-26,0.9301,0.9336,0.9336,0.9336,0.9336,0.0
1986-03-27,0.9336,0.9334,0.9334,0.9334,0.9334,0.0
1986-04-01,0.9334,0.9334,0.9334,0.9334,0.9334,0.0
1986-04-02,0.9334,0.9207,0.9207,0.9207,0.9207,0.0
1986-04-03,0.9207,0.9087,0.9087,0.9087,0.9087,0.0
1986-04-04,0.9087,0.8983,0.8983,0.8983,0.8983,0.0
1986-04-07,0.8983,0.8993,0.8993,0.8993,0.8993,0.0
1986-04-08,0.8993,0.9232,0.9232,0.9232,0.9232,0.0
1986-04-09,0.9232,0.928,0.928,0.928,0.928,0.0
1986-04-10,0.928,0.9257,0.9257,0.9257,0.9257,0.0
1986-04-11,0.9257,0.9385,0.9385,0.9385,0.9385,0.0
1986-04-14,0.9385,0.9326,0.9326,0.9326,0.9326,0.0
1986-04-15,0.9326,0.932,0.932,0.932,0.932,0.0
1986-04-16,0.932,0.9555,0.9555,0.9555,0.9555,0.0
1986-04-17,0.9555,0.9689,0.9689,0.9689,0.9689,0.0
1986-04-18,0.9689,0.9715,0.9715,0.9715,0.9715,0.0
1986-04-21,0.9715,0.9764,0.9764,0.9764,0.9764,0.0
1986-04-22,0.9764,0.9801,0.9801,0.9801,0.9801,0.0
1986-04-23,0.9801,0.9828,0.9828,0.9828,0.9828,0.0
1986-04-24,0.9828,0.9788,0.9788,0.9788,0.9788,0.0
1986-04-25,0.9788,0.9878,0.9878,0.9878,0.9878,0.0
1986-04-28,0.9878,0.9945,0.9945,0.9945,0.9945,0.0
1986-04-29,0.9945,0.9929,0.9929,0.9929,0.9929,0.0
1986-04-30,0.9929,0.9938,0.9938,0.9938,0.9938,0.0
1986-05-01,0.9938,0.9793,0.9793,0.9793,0.9793,0.0
1986-05-02,0.9793,0.979,0.979,0.979,0.979,0.0
1986-05-06,0.979,0.9747,0.9747,0.9747,0.9747,0.0
1986-05-07,0.9747,0.9846,0.9846,0.9846,0.9846,0.0
1986-05-08,0.9846,0.9827,0.9827,0.9827,0.9827,0.0
1986-05-09,0.9827,0.9861,0.9861,0.9861,0.9861,0.0
1986-05-12,0.9861,0.9752,0.9752,0.9752,0.9752,0.0
1986-05-13,0.9752,0.9794,0.9794,0.9794,0.9794,0.0
1986-05-14,0.9794,0.9766,0.9766,0.9766,0.9766,0.0
1986-05-15,0.9766,0.9695,0.9695,0.9695,0.9695,0.0
1986-05-16,0.9695,0.9643,0.9643,0.9643,0.9643,0.0
1986-05-19,0.9643,0.9581,0.9581,0.9581,0.9581,0.0
1986-05-20,0.9581,0.9567,0.9567,0.9567,0.9567,0.0
1986-05-21,0.9567,0.9434,0.9434,0.9434,0.9434,0.0
1986-05-22,0.9434,0.9401,0.9401,0.9401,0.9401,0.0
1986-05-23,0.9401,0.9416,0.9416,0.9416,0.9416,0.0
1986-05-26,0.9416,0.9449,0.9449,0.9449,0.9449,0.0
1986-05-27,0.9449,0.9416,0.9416,0.9416,0.9416,0.0
1986-05-28,0.9416,0.9349,0.9349,0.9349,0.9349,0.0
1986-05-29,0.9349,0.925,0.925,0.925,0.925,0.0
1986-05-30,0.925,0.9245,0.9245,0.9245,0.9245,0.0
1986-06-02,0.9245,0.942,0.942,0.942,0.942,0.0
1986-06-03,0.942,0.9444,0.9444,0.9444,0.9444,0.0
1986-06-04,0.9444,0.9562,0.9562,0.9562,0.9562,0.0
1986-06-05,0.9562,0.9619,0.9619,0.9619,0.9619,0.0
1986-06-06,0.9619,0.9581,0.9581,0.9581,0.9581,0.0
1986-06-09,0.9581,0.9676,0.9676,0.9676,0.9676,0.0
1986-06-10,0.9676,0.97,0.97,0.97,0.97,0.0
1986-06-11,0.97,0.9719,0.9719,0.9719,0.9719,0.0
1986-06-12,0.9719,0.97,0.97,0.97,0.97,0.0
1986-06-13,0.97,0.9714,0.9714,0.9714,0.9714,0.0
1986-06-16,0.9714,0.96,0.96,0.96,0.96,0.0
1986-06-17,0.96,0.9548,0.9548,0.9548,0.9548,0.0
1986-06-18,0.9548,0.9581,0.9581,0.9581,0.9581,0.0
1986-06-19,0.9581,0.9543,0.9543,0.9543,0.9543,0.0
1986-06-20,0.9543,0.9472,0.9472,0.9472,0.9472,0.0
1986-06-23,0.9472,0.9619,0.9619,0.9619,0.9619,0.0
1986-06-24,0.9619,0.9676,0.9676,0.9676,0.9676,0.0
1986-06-25,0.9676,0.9643,0.9643,0.9643,0.9643,0.0
1986-06-26,0.9643,0.9714,0.9714,0.9714,0.9714,0.0
1986-06-27,0.9714,0.9747,0.9747,0.9747,0.9747,0.0
1986-06-30,0.9747,0.9827,0.9827,0.9827,0.9827,0.0
1986-07-01,0.9827,0.9799,0.9799,0.9799,0.9799,0.0
1986-07-02,0.9799,0.9842,0.9842,0.9842,0.9842,0.0
1986-07-03,0.9842,0.9851,0.9851,0.9851,0.9851,0.0
1986-07-04,0.9851,0.9827,0.9827,0.9827,0.9827,0.0
1986-07-07,0.9827,0.9808,0.9808,0.9808,0.9808,0.0
1986-07-08,0.9808,0.978,0.978,0.978,0.978,0.0
1986-07-09,0.978,0.9804,0.9804,0.9804,0.9804,0.0
1986-07-10,0.9804,0.9766,0.9766,0.9766,0.9766,0.0
1986-07-11,0.9766,0.9742,0.9742,0.9742,0.9742,0.0
1986-07-14,0.9742,0.9804,0.9804,0.9804,0.9804,0.0
1986-07-15,0.9804,0.9861,0.9861,0.9861,0.9861,0.0
1986-07-16,0.9861,0.9889,0.9889,0.9889,0.9889,0.0
1986-07-17,0.9889,0.9861,0.9861,0.9861,0.9861,0.0
1986-07-18,0.9861,0.9984,0.9984,0.9984,0.9984,0.0
1986-07-21,0.9984,0.9913,0.9913,0.9913,0.9913,0.0
1986-07-22,0.9913,0.9913,0.9913,0.9913,0.9913,0.0
1986-07-23,0.9913,0.9913,0.9913,0.9913,0.9913,0.0
1986-07-24,0.9913,0.9846,0.9846,0.9846,0.9846,0.0
1986-07-25,0.9846,0.9941,0.9941,0.9941,0.9941,0.0
1986-07-28,0.9941,1.0003,1.0003,1.0003,1.0003,0.0
1986-07-29,1.0003,1.0003,1.0003,1.0003,1.0003,0.0
1986-07-30,1.0003,1.0083,1.0083,1.0083,1.0083,0.0
1986-07-31,1.0083,1.0093,1.0093,1.0093,1.0093,0.0
1986-08-01,1.0093,1.0102,1.0102,1.0102,1.0102,0.0
1986-08-04,1.0102,1.0064,1.0064,1.0064,1.0064,0.0
1986-08-05,1.0064,1.0135,1.0135,1.0135,1.0135,0.0
1986-08-06,1.0135,1.0164,1.0164,1.0164,1.0164,0.0
1986-08-07,1.0164,1.0149,1.0149,1.0149,1.0149,0.0
1986-08-08,1.0149,1.0216,1.0216,1.0216,1.0216,0.0
1986-08-11,1.0216,1.0154,1.0154,1.0154,1.0154,0.0
1986-08-12,1.0154,1.0159,1.0159,1.0159,1.0159,0.0
1986-08-13,1.0159,1.0206,1.0206,1.0206,1.0206,0.0
1986-08-14,1.0206,1.0183,1.0183,1.0183,1.0183,0.0
1986-08-15,1.0183,1.0159,1.0159,1.0159,1.0159,0.0
1986-08-18,1.0159,1.023,1.023,1.023,1.023,0.0
1986-08-19,1.023,1.0258,1.0258,1.0258,1.0258,0.0
1986-08-20,1.0258,1.0244,1.0244,1.0244,1.0244,0.0
1986-08-21,1.0244,1.0263,1.0263,1.0263,1.0263,0.0
1986-08-22,1.0263,1.0254,1.0254,1.0254,1.0254,0.0
1986-08-25,1.0254,1.023,1.023,1.023,1.023,0.0
1986-08-26,1.023,1.0244,1.0244,1.0244,1.0244,0.0
1986-08-27,1.0244,1.0235,1.0235,1.0235,1.0235,0.0
1986-08-28,1.0235,1.0277,1.0277,1.0277,1.0277,0.0
1986-08-29,1.0277,1.0329,1.0329,1.0329,1.0329,0.0
1986-09-01,1.0329,1.031,1.031,1.031,1.031,0.0
1986-09-02,1.031,1.0348,1.0348,1.0348,1.0348,0.0
1986-09-03,1.0348,1.0325,1.0325,1.0325,1.0325,0.0
1986-09-04,1.0325,1.0268,1.0268,1.0268,1.0268,0.0
1986-09-05,1.0268,1.0145,1.0145,1.0145,1.0145,0.0
1986-09-08,1.0145,1.0178,1.0178,1.0178,1.0178,0.0
1986-09-09,1.0178,1.0162,1.0162,1.0162,1.0162,0.0
1986-09-10,1.0162,1.0058,1.0058,1.0058,1.0058,0.0
1986-09-11,1.0058,1.0162,1.0162,1.0162,1.0162,0.0
1986-09-12,1.0162,1.0218,1.0218,1.0218,1.0218,0.0
1986-09-15,1.0218,1.0214,1.0214,1.0214,1.0214,0.0
1986-09-16,1.0214,1.0285,1.0285,1.0285,1.0285,0.0
